Project Code,Invoice Number,Invoice Date,QTY,UNIT PRICE,TOTAL,"Invoiced?
[Y / N]","Invoice 
Remarks","Reason for 
not Invoicing",Entity,Actual Entity,Consultant Name,SCHOOL,Zone,"Programme 
Name",UOM,"Projected 
Amount",January,February,March,March Hols,April,May,June Hols,July,August,September,Sep Hols,October,November,December,"Payment 
Reference",Payment Date,Paid Amount,"Outstanding
Amount","Service 
Consultant"
VFHZ18001,INVVFHZ1805001,1-May-18,22,$100.00,"$2,200.00",Yes,,,FENG HUA ZHAN PTE LTD,FENG HUA ZHAN PTE LTD,LINDEN LOKE,Punggol Secondary School,NORTH,Chinese Club Drama,PER HR,"$2,200.00",$550.00,$550.00,$550.00,,$550.00,,,,,,,,,,5003395100,14.06.18,"$2,200.00",$0.00,
,INVVFHZ181101B,7th Nov,29,$100.00,"$2,900.00",Yes,,,FENG HUA ZHAN PTE LTD,FENG HUA ZHAN PTE LTD,LINDEN LOKE,Punggol Secondary School,NORTH,Chinese Club Drama,PER HR,"$2,900.00",,,,,,,,$725.00,$725.00,$725.00,,$725.00,,,5003473682,27.11.18,"$2,900.00",$0.00,
VFHZ18002,NVVFHZ1803001,19-Apr-18,7,$550.00,"$3,850.00",Yes,,,FENG HUA ZHAN PTE LTD,FENG HUA ZHAN PTE LTD,LOUIS,ACS Barker Pri,SOUTH,MTL Forthnight,PACKAGE - PAX,"$3,850.00",,,"$3,850.00",,,,,,,,,,,,5003359373,23.03.18,"$3,850.00",$0.00,
VFHZ18003,INNVFHZ180302,20-Mar-18,1,"$1,900.00","$1,900.00",Y,,,,FENG HUA ZHAN PTE LTD,LOUIS,ACS Barker Pri,SOUTH,Chinese Broadcasting,PACKAGE - PAX,"$1,900.00",,,"$1,900.00",,,,,,,,,,,,04.05.18,5003373939,"$1,900.00",$0.00,$0.00
VFHZ18004,NA,NA,0,$0.00,$0.00,Y,Billed under Eternational (INVETEE18004),,FENG HUA ZHAN PTE LTD,PASSIONISTA PTE LTD,MARTIN LOCK,Serangoon Garden Sec,SOUTH,Hospitality,PER PAX,$0.00,,,,,,,,,,,,$0.00,,,,,,$0.00,
VFHZ18005,MGPS057/2018,26-Mar-18,1,$900.00,$900.00,,,,FENG HUA ZHAN PTE LTD,FENG HUA ZHAN PTE LTD,NICHOLAS,Methodist Girls' School,WEST,Chinese Magic Show,PACKAGE - PAX,$900.00,,$900.00,,,,,,,,,,,,,5003377587,10.05.18,$900.00,$0.00,
VFHZ18006,INVVFHZ1805002,4-May-18,1,"$2,830.00","$2,830.00",,,,FENG HUA ZHAN PTE LTD,FENG HUA ZHAN PTE LTD,LINDEN LOKE,Riverside Sec,NORTH,"Chinese Prog Excursions to Haw Par , Heritage n Sun Yat Sen",PACKAGE - PAX,"$2,830.00",,,"$1,400.00",,"$1,430.00",,,,,,,,,,5003385624,28.05.18,"$2,830.00",$0.00,
VFHZ18007,INVVFHZ1801100002B,20-Nov-18,104,$16.50,"$1,716.00",,,,FENG HUA ZHAN PTE LTD,FENG HUA ZHAN PTE LTD,NORAIN,Fuhua Primary,WEST,Amazing Race,PER PAX,"$1,716.00",,,,"$1,716.00",,,,,,,,,,,5003482178,11.12.18,"$1,716.00",$0.00,
VFHZ18008,INVVFHZ1801100003,5-Nov-18,1,"$5,100.00","$5,100.00",,,,FENG HUA ZHAN PTE LTD,FENG HUA ZHAN PTE LTD,NORAIN,Xingnan Primary,WEST,Mother Tongue Fortnightly,PACKAGE - PAX,"$5,100.00",,,,,"$5,100.00",,,,,,,,,,5003476996,03.12.18,"$5,100.00",$0.00,
VFHZ18009,INVVFHZ1804002,9th April 2018,1,$750.00,$750.00,Y,,,FENG HUA ZHAN PTE LTD,FENG HUA ZHAN PTE LTD,RAMESH,CHIJ St Nicholas Girls (Pri),SOUTH,Chinese Amazing Race,PACKAGE - PAX,$750.00,,,,,,$750.00,,,,,,,,,5003373939,04.05.18,$750.00,$0.00,
VFHZ18010,INVVFHZ1804003,9th April 2018,1,$750.00,$750.00,Y,,,FENG HUA ZHAN PTE LTD,FENG HUA ZHAN PTE LTD,RAMESH,CHIJ St Nicholas Girls (Sec),SOUTH,Chinese Amazing Race,PACKAGE - PAX,$750.00,,,,,,$750.00,,,,,,,,,5003373939,04.05.18,$750.00,$0.00,
VFHZ18011,INVVFHZ1805003,23rd May 2018,56,$102.00,"$5,712.00",Y,,,FENG HUA ZHAN PTE LTD,FENG HUA ZHAN PTE LTD,MARTIN LOCK,Catholic High,SOUTH,Taiwanese Culture Programme,PER PAX,"$5,712.00",,,,,,"$5,712.00",,,,,,,,,5003399019,25.06.18,"$5,712.00",$0.00,
VFHZ18012,INVVFHZ1809001,11th Sep,339,$15.00,"$5,085.00",Y,,,FENG HUA ZHAN PTE LTD,FENG HUA ZHAN PTE LTD,MARTIN LOCK,Woodgrove Sec,NORTH,Mother Tongue Fortnightly,PER PAX,"$5,085.00",,,,,,,,,"$5,085.00",,,,,,5003449340,08.10.18,"$5,085.00",$0.00,
VFHZ18013,INVVFHZ1808001,23rd Aug,1,"$1,200.00","$1,200.00",Y,,,FENG HUA ZHAN PTE LTD,FENG HUA ZHAN PTE LTD,MARTIN LOCK,Christ Church Sec,NORTH,TL Music,PACKAGE - HR,"$1,200.00",,,,,,,,,"$1,200.00",,,,,,5003439943,18.09.18,"$1,200.00",$0.00,
VFHZ18014,INVVFHZ18011001,2nd Nov,16,$250.00,"$4,000.00",Y,,,FENG HUA ZHAN PTE LTD,PASSIONISTA PTE LTD,MARTIN LOCK,Woodlands Ring Sec,NORTH,Culinary,PER PAX,"$4,000.00",,,,,,,,,,,,"$4,000.00",,,5003473682,27.11.18,"$4,000.00",$0.00,
VFHZ18015,INVVFHZ1811004,7th Nov,15,$230.00,"$3,450.00",Y,,,FENG HUA ZHAN PTE LTD,PASSIONISTA PTE LTD,MARTIN LOCK,Serangoon Garden Sec,SOUTH,Image Consultant,PER PAX,"$3,450.00",,,,,,,,,,,,"$3,450.00",,,5003477948,04.12.18,"$3,450.00",$0.00,
VFHZ18016,INVVFHZ1805001B (double entry),,,,$0.00,y,,,FENG HUA ZHAN PTE LTD,FENG HUA ZHAN PTE LTD,LINDEN LOKE,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18017,INVVFHZ180110003,20-Nov-18,1,"$3,950.00","$3,950.00",,,,FENG HUA ZHAN PTE LTD,FENG HUA ZHAN PTE LTD,NORAIN,Methodist Girls Primary School,WEST,Chinese Club CCA,PER HR,"$3,950.00",,,,,,,,,,,,,"$3,950.00",,5003490164,21.12.18,"$3,950.00",$0.00,
VFHZ18018,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18019,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18020,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18021,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18022,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18023,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18024,INVVFHZ180110002,2nd November 2018,25,$235.00,"$5,875.00",Y,,,FENG HUA ZHAN PTE LTD,PASSIONISTA PTE LTD,RAMESH,Fuchun Sec,NORTH,Cabin Crew & Aviation Elective Module,PER PAX,"$5,875.00",,,,,,,,,,,,"$5,875.00",,,5003475800,29.11.18,"$5,875.00",$0.00,
VFHZ18025,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18026,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18027,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18028,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18029,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18030,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18031,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18032,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18033,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18034,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18035,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18036,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18037,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18038,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18039,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18040,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18041,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18042,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18043,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18044,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18045,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18046,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18047,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18048,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18049,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18050,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18051,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18052,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18053,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18054,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18055,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18056,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18057,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18058,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18059,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18060,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18061,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18062,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18063,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18064,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18065,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18066,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18067,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18068,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18069,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18070,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18071,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18072,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18073,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18074,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18075,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18076,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18077,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18078,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18079,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18080,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18081,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18082,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18083,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18084,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18085,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18086,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18087,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18088,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18089,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18090,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18091,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18092,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18093,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18094,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18095,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18096,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18097,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18098,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18099,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VFHZ18100,,,,,$0.00,,,,FENG HUA ZHAN PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
FUTU180038,INVFUTU1811001,2-Nov-18,22,$235.00,"$5,170.00",,,,FUTURASIA,FUTURASIA,HARJINDER SINGH,QUEENSTOWN SEC EM,SOUTH,,,"$5,170.00",,,,,,,,,,,,"$5,170.00",,,5003473705,27.11.18,"$5,170.00",$0.00,ISMAN
FUT18001,,,,,$0.00,,,,FUTURASIA,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
FUT18002,,,,,$0.00,,,,FUTURASIA,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
FUT18003,,,,,$0.00,,,,FUTURASIA,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
FUT18004,,,,,$0.00,,,,FUTURASIA,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18005,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18006,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18007,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18008,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18009,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18010,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18011,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18012,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18013,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18014,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18015,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18016,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18017,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18018,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18019,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18020,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18021,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18022,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18023,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18024,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18025,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18026,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18027,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18028,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18029,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18030,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18031,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18032,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18033,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18034,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18035,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18036,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18037,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18038,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18039,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18040,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18041,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18042,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18043,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18044,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18045,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18046,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18047,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18048,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18049,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18050,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18051,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18052,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18053,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18054,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18055,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18056,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18057,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18058,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18059,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18060,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18061,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18062,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
VJWA18063,,,,,$0.00,,,,JIN WU ACADEMY PTE LTD,,,,,,,$0.00,,,,,,,,,,,,,,,,,,$0.00,
